 time cell_id                  cell_xyz  cell_bw_MHz subbands  MIMO_gain pattern cell_dBm n_UEs  tp_agg_bits  tp_avg_bits  cell_ec_now  cell_ee_now  cell_avg_se_now  cell_tp_agg_bits_cum  cell_tp_avg_bits_cum  cell_ec_cum  cell_ee_cum  cell_avg_se_overall
  7.0       1    0.  \t-866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           363405000.0           298600500.0 1.756443e+08   240.001918         2.627329e-09
  7.0       2  500.  \t-866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           363405000.0           298600500.0 1.771585e+08   240.001918         1.751552e-10
  7.0       3 -750.  \t-433.01\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           363405000.0           298600500.0 1.786727e+08   240.001918         1.167702e-11
  7.0       4 -250.  \t-433.01\t  20.           10.0        1        0.0    None       49     2    9082000.0    4541000.0 1.514175e+06     5.997984         0.302733           372487000.0           303141500.0 1.801869e+08   245.999902         2.018222e-02
  7.0       5  250.  \t-433.01\t  20.           10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133           374831000.0           305485500.0 1.817010e+08   247.547940         6.554370e-03
  7.0       6  750.  \t-433.01\t  20.           10.0        1        0.0    None       49     1   13262000.0   13262000.0 1.514175e+06     8.758563         0.442067           388093000.0           318747500.0 1.832152e+08   256.306502         2.990807e-02
  7.0       7    -1000.\t    0.\t   20.         10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133           390437000.0           321091500.0 1.847294e+08   257.854539         7.202760e-03
  7.0       8       -500.\t   0.\t  20.         10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133           392781000.0           323435500.0 1.862436e+08   259.402577         5.689073e-03
  7.0       9              0.\t 0.\t20.         10.0        1        0.0    None       49     2   12519500.0    6259750.0 1.514175e+06     8.268197         0.417317           405300500.0           329695250.0 1.877577e+08   267.670773         2.820038e-02
  7.0      10          500.\t  0.\t 20.         10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           405300500.0           329695250.0 1.892719e+08   267.670773         1.880026e-03
  7.0      11       1000.\t   0.\t  20.         10.0        1        0.0    None       49     1    2344000.0    2344000.0 1.514175e+06     1.548037         0.078133           407644500.0           332039250.0 1.907861e+08   269.218811         5.334224e-03
  7.0      12 -750.  \t 433.01\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           407644500.0           332039250.0 1.923003e+08   269.218811         3.556149e-04
  7.0      13 -250.  \t 433.01\t  20.           10.0        1        0.0    None       49     1    3066000.0    3066000.0 1.514175e+06     2.024864         0.102200           410710500.0           335105250.0 1.938145e+08   271.243675         6.837041e-03
  7.0      14    250.  \t433.01\t 20.           10.0        1        0.0    None       49     1   13262000.0   13262000.0 1.514175e+06     8.758563         0.442067           423972500.0           348367250.0 1.953286e+08   280.002238         2.992691e-02
  7.0      15    750.  \t433.01\t 20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           423972500.0           348367250.0 1.968428e+08   280.002238         1.995128e-03
  7.0      16 -500.  \t 866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           423972500.0           348367250.0 1.983570e+08   280.002238         1.330085e-04
  7.0      17      0.  \t866.03\t 20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           423972500.0           348367250.0 1.998712e+08   280.002238         8.867234e-06
  7.0      18    500.  \t866.03\t 20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           423972500.0           348367250.0 2.013853e+08   280.002238         5.911489e-07
  8.0       0 -500.  \t-866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           423972500.0           348367250.0 2.028995e+08   280.002238         3.940993e-08
  8.0       1    0.  \t-866.03\t  20.           10.0        1        0.0    None       49     0          0.0          0.0 1.514175e+06     0.000000         0.000000           423972500.0           348367250.0 2.044137e+08   280.002238         2.627329e-09
